flag,area,confirmed,suspected,cured,dead
152200,兴安盟,1,0,0,0
152500,锡林郭勒盟,2,0,0,0
210000,辽宁省,45,0,1,0
210100,沈阳市,10,0,0,0
210200,大连市,7,0,1,0
210500,本溪市,3,0,0,0
210600,丹东市,5,0,0,0
210700,锦州市,4,0,0,0
210800,营口市,1,0,0,0
211000,辽阳市,1,0,0,0
211100,盘锦市,3,0,0,0
211200,铁岭市,2,0,0,0
211300,朝阳市,5,0,0,0
211400,葫芦岛市,4,0,0,0
220000,吉林省,14,10,1,0
220100,长春市,4,0,1,0
220200,吉林市,3,0,0,0
220300,四平市,1,0,0,0
220381,公主岭市,1,0,0,0
220500,通化市,1,0,0,0
220700,松原市,2,0,0,0
222400,延边朝鲜族自治州,2,0,0,0
230000,黑龙江省,59,128,0,2
230100,哈尔滨市,18,0,0,0
230200,齐齐哈尔市,3,0,0,0
230300,鸡西市,2,0,0,0
230400,鹤岗市,1,0,0,0
230500,双鸭山市,1,0,0,0
230600,大庆市,7,0,0,0
230800,佳木斯市,8,0,0,0
230900,七台河市,3,0,0,0
231000,牡丹江市,2,0,0,0
231200,绥化市,12,0,0,2
232700,大兴安岭地区,2,0,0,0
310000,上海市,128,164,5,1
310101,黄浦区,4,0,0,0
310104,徐汇区,5,0,0,0
310105,长宁区,6,0,0,0
310106,静安区,8,0,0,0
310109,虹口区,4,0,0,0
310110,杨浦区,1,0,0,0
310112,闵行区,5,0,0,0
310113,宝山区,2,0,0,0
310114,嘉定区,2,0,0,0
310115,浦东新区,22,0,0,0
310116,金山区,1,0,0,0
310117,松江区,3,0,0,0
310118,青浦区,2,0,0,0
310120,奉贤区,5,0,0,0
320000,江苏省,168,0,2,0
320100,南京市,25,0,0,0
320200,无锡市,12,0,0,0
320300,徐州市,20,0,0,0
320400,常州市,13,0,0,0
320500,苏州市,32,0,2,0
320600,南通市,10,0,0,0
320700,连云港市,9,0,0,0
320800,淮安市,10,0,0,0
320900,盐城市,8,0,0,0
321000,扬州市,8,0,0,0
321100,镇江市,2,0,0,0
321200,泰州市,12,0,0,0
321300,宿迁市,7,0,0,0
330000,浙江省,537,0,9,0
330100,杭州市,85,0,0,0
330200,宁波市,46,0,0,0
330300,温州市,227,0,7,0
330400,嘉兴市,16,0,0,0
330500,湖州市,6,0,0,0
330600,绍兴市,23,0,0,0
330700,金华市,27,0,0,0
330800,衢州市,12,0,0,0
330900,舟山市,7,0,1,0
331000,台州市,81,0,0,0
331100,丽水市,7,0,1,0
340000,安徽省,237,70,3,0
340100,合肥市,50,4,1,0
340200,芜湖市,14,2,0,0
340300,蚌埠市,15,1,0,0
340400,淮南市,6,0,0,0
340500,马鞍山市,14,5,0,0
340600,淮北市,2,2,0,0
340700,铜陵市,14,2,0,0
340800,安庆市,18,26,0,0
340826,宿松县,6,4,0,0
341000,黄山市,9,0,0,0
341100,滁州市,4,4,0,0
341200,阜阳市,38,1,0,0
341300,宿州市,10,2,0,0
341500,六安市,9,10,1,0
341600,亳州市,20,7,1,0
341700,池州市,4,0,0,0
341800,宣城市,4,0,0,0
350000,福建省,120,116,0,0
350100,福州市,32,46,0,0
350128,平潭县,0,1,0,0
350200,厦门市,13,7,0,0
350300,莆田市,22,19,0,0
350400,三明市,10,10,0,0
350500,泉州市,22,7,0,0
350600,漳州市,8,5,0,0
350700,南平市,3,14,0,0
350800,龙岩市,1,2,0,0
350900,宁德市,9,5,0,0
360000,江西省,240,0,7,0
360100,南昌市,67,0,1,0
360200,景德镇市,3,0,1,0
360300,萍乡市,8,0,1,0
360400,九江市,42,0,0,0
360500,新余市,28,0,2,0
360600,鹰潭市,4,0,0,0
360700,赣州市,27,0,0,0
360800,吉安市,8,0,1,0
360900,宜春市,26,0,0,0
361000,抚州市,15,0,0,0
361100,上饶市,12,0,1,0
370000,山东省,178,90,2,0
370100,济南市,16,10,0,0
370200,青岛市,21,36,1,0
370300,淄博市,8,2,0,0
370400,枣庄市,9,7,0,0
370600,烟台市,18,0,0,0
370700,潍坊市,8,1,0,0
370800,济宁市,8,2,0,0
370900,泰安市,3,8,0,0
371000,威海市,19,3,0,0
371100,日照市,9,0,0,0
371300,临沂市,20,2,0,0
371400,德州市,16,3,1,0
371500,聊城市,7,3,0,0
371600,滨州市,9,1,0,0
371700,菏泽市,7,12,0,0
410000,河南省,352,4,3,2
410100,郑州市,50,0,0,0
410200,开封市,6,0,0,0
410300,洛阳市,3,0,0,0
410400,平顶山市,10,0,0,0
410500,安阳市,20,0,0,0
410526,滑县,1,0,0,0
410600,鹤壁市,6,0,0,0
410700,新乡市,15,0,0,0
410728,长垣县,2,0,0,0
410728,长垣县,1,0,0,0
410800,焦作市,2,0,0,0
410900,濮阳市,3,0,0,0
411000,许昌市,8,0,0,0
411100,漯河市,13,0,0,0
411200,三门峡市,6,0,0,0
411300,南阳市,61,0,0,1
411400,商丘市,27,0,0,0
411481,永城市,4,0,0,0
411500,信阳市,49,0,0,0
411600,周口市,36,0,0,0
411700,驻马店市,30,0,0,0
420000,湖北省,5806,0,116,204
420100,武汉市,2639,0,0,159
420200,黄石市,168,0,0,1
420300,十堰市,150,0,0,0
420500,宜昌市,167,0,0,1
420600,襄阳市,286,0,0,0
420700,鄂州市,189,0,0,6
420800,荆门市,227,0,0,5
420900,孝感市,541,0,0,9
421000,荆州市,221,0,0,3
421100,黄冈市,573,0,0,12
421200,咸宁市,166,0,0,0
421300,随州市,228,0,0,0
422800,恩施土家族苗族自治州,75,0,0,0
429004,仙桃市,90,0,0,1
429005,潜江市,12,0,0,1
429006,天门市,67,0,0,6
429021,神农架林区,7,0,0,0
430000,湖南省,332,0,0,0
430100,长沙市,68,0,0,0
430200,株洲市,19,0,0,0
430300,湘潭市,10,0,0,0
430400,衡阳市,25,0,0,0
430500,邵阳市,36,0,0,0
430600,岳阳市,37,0,0,0
430700,常德市,37,0,0,0
430800,张家界市,1,0,0,0
430900,益阳市,20,0,0,0
431000,郴州市,12,0,0,0
431100,永州市,16,0,0,0
431200,怀化市,26,0,0,0
431300,娄底市,20,0,0,0
433100,湘西土家族苗族自治州,5,0,0,0
440000,广东省,393,0,9,0
440100,广州市,106,0,0,0
440200,韶关市,4,0,0,0
440300,深圳市,110,0,2,0
440400,珠海市,26,0,0,0
440500,汕头市,12,0,0,0
440600,佛山市,32,0,0,0
440700,江门市,1,0,0,0
440800,湛江市,11,0,0,0
440900,茂名市,3,0,0,0
441200,肇庆市,6,0,0,0
441300,惠州市,17,0,0,0
441400,梅州市,5,0,0,0
441500,汕尾市,3,0,0,0
441600,河源市,1,0,0,0
441700,阳江市,10,0,0,0
441800,清远市,6,0,0,0
441900,东莞市,16,0,0,0
442000,中山市,18,0,0,0
445200,揭阳市,6,0,0,0
450000,广西壮族自治区,87,0,2,0
450100,南宁市,16,0,0,0
450200,柳州市,11,0,0,0
450300,桂林市,18,0,0,0
450400,梧州市,4,0,1,0
450500,北海市,17,0,0,0
450600,防城港市,7,0,1,0
450700,钦州市,1,0,0,0
450900,玉林市,4,0,0,0
451000,百色市,2,0,0,0
451100,贺州市,1,0,0,0
451200,河池市,6,0,0,0
460000,海南省,49,0,1,1
460100,海口市,9,0,0,0
460200,三亚市,14,0,0,0
460400,儋州市,5,0,0,0
469002,琼海市,4,0,0,0
469006,万宁市,8,0,0,0
469007,东方市,1,0,0,0
469021,定安县,1,0,0,0
469023,澄迈县,2,0,0,0
469024,临高县,1,0,0,0
469026,昌江黎族自治县,1,0,0,0
469028,陵水黎族自治县,2,0,0,0
469030,琼中黎族苗族自治县,1,0,0,0
500000,重庆市,206,0,1,0
500101,万州区,28,0,0,0
500102,涪陵区,1,0,0,0
500103,渝中区,5,0,0,0
500104,大渡口区,6,0,0,0
500105,江北区,8,0,0,0
500107,九龙坡区,8,0,0,0
500108,南岸区,3,0,0,0
500110,綦江区,4,0,0,0
500111,大足区,4,0,0,0
500112,渝北区,10,0,0,0
500113,巴南区,1,0,0,0
500114,黔江区,2,0,0,0
500115,长寿区,8,0,0,0
500116,江津区,3,0,0,0
500117,合川区,6,0,0,0
500118,永川区,3,0,0,0
500120,璧山区,6,0,0,0
500151,铜梁区,2,0,0,0
500152,潼南区,2,0,0,0
500153,荣昌区,1,0,0,0
500154,开州区,16,0,0,0
500155,梁平区,2,0,0,0
500156,武隆区,1,0,0,0
500229,城口县,1,0,0,0
500230,丰都县,3,0,0,0
500231,垫江县,8,0,0,0
500233,忠县,12,0,0,0
500235,云阳县,15,0,0,0
500236,奉节县,5,0,0,0
500237,巫山县,6,0,1,0
500238,巫溪县,9,0,0,0
500240,石柱土家族自治县,7,0,0,0
500241,秀山土家族苗族自治县,1,0,0,0
510000,四川省,177,0,1,1
510100,成都市,69,0,0,0
510300,自贡市,9,0,0,0
510400,攀枝花市,1,0,0,0
510500,泸州市,5,0,0,0
510600,德阳市,7,0,0,0
510700,绵阳市,11,0,0,0
510800,广元市,2,0,0,0
510900,遂宁市,5,0,0,0
511000,内江市,6,0,0,0
511100,乐山市,2,0,0,0
511181,峨眉山市,2,0,0,0
511300,南充市,11,0,0,0
511500,宜宾市,7,0,0,0
511600,广安市,13,0,0,0
511700,达州市,8,0,0,0
511800,雅安市,3,0,0,0
511900,巴中市,5,0,0,0
512000,资阳市,2,0,0,0
513200,阿坝藏族羌族自治州,1,0,0,0
513300,甘孜藏族自治州,5,0,0,0
513400,凉山彝族自治州,3,0,0,0
520000,贵州省,15,61,1,0
520100,贵阳市,1,0,1,0
520200,六盘水市,4,0,0,0
520300,遵义市,1,0,0,0
520500,毕节市,1,0,0,0
520600,铜仁市,2,0,0,0
522300,黔西南布依族苗族自治州,1,0,0,0
522600,黔东南苗族侗族自治州,1,0,0,0
522700,黔南布依族苗族自治州,4,0,0,0
530000,云南省,80,236,0,0
530100,昆明市,24,0,0,0
530300,曲靖市,5,0,0,0
530400,玉溪市,6,0,0,0
530500,保山市,6,0,0,0
530600,昭通市,4,0,0,0
530700,丽江市,6,0,0,0
530800,普洱市,4,0,0,0
532500,红河哈尼族彝族自治州,4,0,0,0
532800,西双版纳傣族自治州,12,0,0,0
532900,大理白族自治州,6,0,0,0
533100,德宏傣族景颇族自治州,3,0,0,0
540000,西藏自治区,1,0,0,0
540100,拉萨市,1,0,0,0
610000,陕西省,63,116,0,0
610100,西安市,22,0,0,0
610200,铜川市,5,0,0,0
610300,宝鸡市,4,0,0,0
610400,咸阳市,5,0,0,0
610500,渭南市,4,0,0,0
610581,韩城市,1,0,0,0
610600,延安市,3,0,0,0
610700,汉中市,6,0,0,0
610800,榆林市,1,0,0,0
610900,安康市,10,0,0,0
611000,商洛市,2,0,0,0
620000,甘肃省,29,0,0,0
620100,兰州市,15,0,0,0
620300,金昌市,1,0,0,0
620400,白银市,1,0,0,0
620500,天水市,2,0,0,0
620700,张掖市,2,0,0,0
620800,平凉市,1,0,0,0
621100,定西市,2,0,0,0
621200,陇南市,3,0,0,0
622900,临夏回族自治州,2,0,0,0
630000,青海省,8,0,0,0
630100,西宁市,8,0,0,0
640000,宁夏回族自治区,21,1,0,0
640100,银川市,11,0,0,0
640300,吴忠市,5,0,0,0
640400,固原市,2,0,0,0
640500,中卫市,2,1,0,0
650000,新疆维吾尔自治区,17,0,0,0
650100,乌鲁木齐市,8,0,0,0
650400,吐鲁番市,1,0,0,0
652900,阿克苏地区,1,0,0,0
654000,伊犁哈萨克自治州,5,0,0,0
654003,奎屯市,1,0,0,0
659001,石河子市,1,0,0,0
710000,台湾省,9,0,0,0
810000,香港特别行政区,12,0,0,0
820000,澳门特别行政区,7,0,0,0
000000,全国,9694,1075,170,213
