-1,待明确地区,1,0,0,0
-1,两江新区,13,0,0,0
-1,外地来沪人员,79,0,5,1
-1,待明确地区,0,0,8,1
-1,外地来京人员,19,0,2,0
-1,宁东管委会,1,0,0,0
-1,外地来津人员,6,0,0,0
-1,高新区,1,0,0,0
-1,待明确地区,5,0,0,0
110000,北京市,212,0,12,1
110101,东城区,2,0,0,0
110102,西城区,26,0,0,0
110105,朝阳,6,0,0,0
110105,朝阳区,31,0,0,0
110106,丰台区,17,0,0,0
110107,石景山区,5,0,0,0
110108,海淀区,42,0,0,0
110109,门头沟区,3,0,0,0
110111,房山区,4,0,0,0
110112,通州区,13,0,0,0
110113,顺义区,5,0,0,0
110114,昌平区,13,0,0,0
110115,大兴区,28,0,2,0
110116,怀柔区,3,0,0,0
110119,延庆区,1,0,0,0
120000,天津市,60,0,1,0
120101,和平区,5,0,0,0
120102,河东区,9,0,0,0
120103,河西区,3,0,0,0
120104,南开区,3,0,0,0
120105,河北区,9,0,0,0
120106,红桥区,2,0,1,0
120110,东丽区,3,0,0,0
120111,西青区,3,0,0,0
120115,宝坻区,11,0,0,0
120116,滨海新区,2,0,0,0
120117,宁河区,4,0,0,0
130000,河北省,113,0,3,1
130100,石家庄,16,0,0,0
130200,唐山,11,0,0,0
130300,秦皇岛,2,0,0,0
130400,邯郸,11,0,0,0
130500,邢台,14,0,0,0
130600,保定,13,0,2,0
130700,张家口,9,0,0,0
130800,承德,2,0,0,0
130900,沧州,19,0,0,1
131000,廊坊,12,0,1,0
131100,衡水,4,0,0,0
140000,山西省,66,0,2,0
140100,太原,6,0,1,0
140200,大同,9,0,0,0
140300,阳泉,2,0,0,0
140400,长治,3,0,0,0
140500,晋城,6,0,0,0
140600,朔州,3,0,0,0
140700,晋中,15,0,0,0
140800,运城,13,0,1,0
140900,忻州,3,0,0,0
141000,临汾,1,0,0,0
141100,吕梁,5,0,0,0
150000,内蒙古自治区,34,0,1,0
150100,呼和浩特,4,0,0,0
150200,包头,6,0,0,0
150300,乌海市,1,0,0,0
150400,赤峰,2,0,0,0
150500,通辽,1,0,0,0
150600,鄂尔多斯,9,0,0,0
150700,呼伦贝尔,2,0,1,0
150800,巴彦淖尔,3,0,0,0
150900,乌兰察布,3,0,0,0
152200,兴安盟,1,0,0,0
152500,锡林郭勒盟,2,0,0,0
210000,辽宁省,74,0,1,0
210100,沈阳,15,0,0,0
210200,大连,12,0,1,0
210300,鞍山,1,0,0,0
210500,本溪,3,0,0,0
210600,丹东,6,0,0,0
210700,锦州,7,0,0,0
210800,营口,1,0,0,0
210900,阜新,5,0,0,0
211000,辽阳,2,0,0,0
211100,盘锦,8,0,0,0
211200,铁岭,3,0,0,0
211400,葫芦岛,5,0,0,0
220000,吉林省,31,0,1,0
220100,长春,17,0,1,0
220200,吉林市,4,0,0,0
220300,四平市,4,0,0,0
220381,公主岭,1,0,0,0
220500,通化,1,0,0,0
220700,松原,2,0,0,0
222400,延边,2,0,0,0
230000,黑龙江省,121,0,2,2
230100,哈尔滨,45,0,2,0
230200,齐齐哈尔,6,0,0,0
230300,鸡西,6,0,0,0
230400,鹤岗,1,0,0,0
230500,双鸭山,7,0,0,0
230600,大庆,11,0,0,0
230800,佳木斯,11,0,0,0
230900,七台河,7,0,0,0
231000,牡丹江,8,0,0,0
231100,黑河,1,0,0,0
231200,绥化,16,0,0,2
232700,大兴安岭,2,0,0,0
310000,上海市,203,0,10,1
310101,黄浦区,5,0,0,0
310104,徐汇区,9,0,0,0
310105,长宁区,8,0,0,0
310106,静安区,9,0,0,0
310107,普陀区,6,0,0,0
310109,虹口区,5,0,0,0
310110,杨浦区,4,0,0,0
310112,闵行区,10,0,0,0
310113,宝山区,10,0,0,0
310114,嘉定区,2,0,0,0
310115,浦东新区,40,0,0,0
310116,金山区,1,0,0,0
310117,松江区,7,0,0,0
310118,青浦区,2,0,0,0
310120,奉贤区,5,0,0,0
310151,崇明区,1,0,0,0
320000,江苏省,271,0,8,0
320100,南京,40,0,2,0
320200,无锡,23,0,1,0
320300,徐州,36,0,0,0
320400,常州,15,0,0,0
320500,苏州,44,0,3,0
320600,南通,19,0,0,0
320700,连云港,14,0,1,0
320800,淮安,18,0,1,0
320900,盐城,15,0,0,0
321000,扬州,14,0,0,0
321100,镇江,3,0,0,0
321200,泰州,21,0,0,0
321300,宿迁,9,0,0,0
330000,浙江省,724,0,43,0
330100,杭州,118,0,2,0
330200,宁波,75,0,1,0
330300,温州,291,0,17,0
330400,嘉兴,19,0,0,0
330500,湖州,9,0,1,0
330600,绍兴,30,0,2,0
330700,金华,36,0,6,0
330800,衢州,14,0,0,0
330900,舟山,7,0,2,0
331000,台州,109,0,11,0
331100,丽水,16,0,1,0
340000,安徽省,408,0,11,0
340100,合肥,75,0,2,0
340200,芜湖,16,0,1,0
340300,蚌埠,37,0,0,0
340400,淮南,7,0,0,0
340500,马鞍山,28,0,1,0
340600,淮北,8,0,0,0
340700,铜陵,18,0,1,0
340800,安庆,47,0,0,0
341000,黄山,9,0,0,0
341100,滁州,8,0,1,0
341200,阜阳,65,0,0,0
341300,宿州,21,0,0,0
341500,六安,20,0,1,0
341600,亳州,39,0,2,0
341700,池州,6,0,1,0
341800,宣城,4,0,1,0
350000,福建省,179,0,1,0
350100,福州,47,0,0,0
350200,厦门,19,0,0,0
350300,莆田,34,0,1,0
350400,三明,11,0,0,0
350500,泉州,31,0,0,0
350600,漳州,13,0,0,0
350700,南平,11,0,0,0
350800,龙岩,1,0,0,0
