flag,area,confirmed,suspected,cured,dead
150900,乌兰察布市,3,0,0,0
150300,乌海市,2,0,0,0
620000,甘肃省,90,0,39,2
620800,平凉市,9,0,1,0
620300,金昌市,1,0,1,0
620500,天水市,12,0,6,0
620700,张掖市,2,0,2,0
621200,陇南市,4,0,1,0
620402,白银区,4,0,0,0
622921,临夏县,3,0,3,0
620100,兰州市,35,0,17,2
621100,定西市,9,0,4,0
623000,甘南藏族自治州,8,0,2,0
621000,庆阳市,3,0,2,0
120000,天津市,120,0,21,3
120106,红桥区,2,0,1,0
120101,和平区,6,0,1,0
120116,滨海新区,3,0,0,0
120111,西青区,4,0,2,0
120104,南开区,6,0,0,0
120102,河东区,14,0,2,0
120105,河北区,12,0,2,0
120103,河西区,4,0,1,0
-1,,6,0,1,0
120117,宁河区,4,0,0,0
120115,宝坻区,46,0,1,1
120110,东丽区,4,0,0,0
120112,津南区,1,0,0,0
120113,北辰区,6,0,0,0
120114,武清区,2,0,0,0
-1,,0,0,10,2
140000,山西省,126,0,36,
140600,朔州市,7,0,2,0
140700,晋中市,35,0,11,0
140800,运城市,19,0,8,0
140300,阳泉市,4,0,0,0
141100,吕梁市,6,0,5,0
140200,大同市,12,0,4,0
140400,长治市,8,0,0,0
141000,临汾市,2,0,1,0
140100,太原市,18,0,3,0
140500,晋城市,8,0,2,0
140900,忻州市,7,0,0,0
210000,辽宁省,117,0,29,1
211321,朝阳县,6,0,2,0
211221,铁岭县,7,0,1,0
211400,葫芦岛市,11,0,0,1
210700,锦州市,12,0,6,0
210200,大连市,17,0,4,0
210800,营口市,1,0,1,0
210600,丹东市,7,0,4,0
210100,沈阳市,28,0,9,0
211021,辽阳县,3,0,1,0
211100,盘锦市,11,0,0,0
210521,本溪满族自治县,3,0,1,0
210300,鞍山市,3,0,0,0
210921,阜新蒙古族自治县,8,0,0,0
230000,黑龙江省,418,0,46,11
230400,鹤岗市,5,0,1,0
230900,七台河市,16,0,1,0
232700,大兴安岭地区,2,0,0,0
230800,佳木斯市,15,0,7,0
231000,牡丹江市,12,0,1,0
230300,鸡西市,44,0,1,0
231200,绥化市,45,0,7,4
230200,齐齐哈尔市,36,0,8,1
230500,双鸭山市,48,0,1,2
230100,哈尔滨市,164,0,18,3
230600,大庆市,18,0,1,1
231100,黑河市,13,0,0,0
460000,海南省,158,0,30,4
469028,陵水黎族自治县,4,0,0,0
469030,琼中黎族苗族自治县,1,0,1,0
469002,琼海市,6,0,0,1
460400,儋州市,15,0,2,0
469006,万宁市,13,0,1,0
469007,东方市,3,0,1,0
469024,临高县,6,0,2,0
460100,海口市,30,0,6,0
469023,澄迈县,8,0,1,1
460200,三亚市,54,0,14,1
469026,昌江黎族自治县,7,0,0,0
469021,定安县,3,0,1,1
469027,乐东黎族自治县,2,0,0,0
469005,文昌市,3,0,1,0
469029,保亭黎族苗族自治县,3,0,0,0
130000,河北省,283,0,74,3
130700,张家口市,31,0,4,0
130600,保定市,31,0,11,0
130521,邢台县,22,0,8,1
130900,沧州市,45,0,12,2
130100,石家庄市,27,0,7,0
130821,承德县,7,0,3,0
131000,廊坊市,29,0,12,0
130400,邯郸市,31,0,7,0
131100,衡水市,8,0,4,0
130200,唐山市,43,0,4,0
130300,秦皇岛市,9,0,2,0
610000,陕西省,230,0,53,
610800,榆林市,3,0,1,0
610100,西安市,114,0,20,0
610400,咸阳市,17,0,4,0
611000,商洛市,7,0,1,0
610900,安康市,23,0,5,0
610600,延安市,8,0,6,0
610581,韩城市,1,0,0,0
610700,汉中市,21,0,1,0
610300,宝鸡市,13,0,7,0
610500,渭南市,14,0,0,0
610200,铜川市,8,0,4,0
610403,杨陵区,1,0,0,0
-1,,0,0,4,0
530000,云南省,162,0,27,
530700,丽江市,7,0,2,0
532529,红河县,8,0,3,0
532901,大理市,13,0,3,0
530500,保山市,9,0,0,0
530600,昭通市,19,0,2,0
533100,德宏傣族景颇族自治州,5,0,0,0
530300,曲靖市,13,0,1,0
532800,西双版纳傣族自治州,15,0,2,0
530400,玉溪市,14,0,3,0
530800,普洱市,4,0,0,0
530100,昆明市,48,0,7,0
530900,临沧市,1,0,0,0
532301,楚雄市,4,0,0,0
532601,文山市,2,0,0,0
-1,,0,0,4,0
450000,广西壮族自治区,226,0,35,2
450300,桂林市,31,0,5,0
451200,河池市,21,0,0,1
450100,南宁市,47,0,9,0
450600,防城港市,17,0,1,0
451100,贺州市,4,0,0,0
450200,柳州市,22,0,4,0
450900,玉林市,9,0,1,0
450500,北海市,40,0,3,1
450700,钦州市,8,0,0,0
450400,梧州市,5,0,5,0
451000,百色市,3,0,0,0
450800,贵港市,8,0,2,0
451300,来宾市,11,0,0,0
-1,,0,0,5,0
350000,福建省,281,0,59,0
350200,厦门市,34,0,4,0
350700,南平市,20,0,3,0
350300,莆田市,54,0,8,0
350500,泉州市,44,0,13,0
350600,漳州市,19,0,3,0
350400,三明市,13,0,1,0
350900,宁德市,25,0,5,0
350800,龙岩市,6,0,1,0
350100,福州市,66,0,17,0
-1,,0,0,4,0
310000,上海市,318,0,90,1
310114,嘉定区,9,0,1,0
-1,,102,0,27,0
310117,松江区,14,0,1,0
310101,黄浦区,6,0,1,0
310105,长宁区,13,0,3,0
310118,青浦区,5,0,2,0
310112,闵行区,18,0,4,0
310106,静安区,16,0,3,0
310109,虹口区,7,0,2,0
310113,宝山区,20,0,1,0
310115,浦东新区,56,0,12,0
310110,杨浦区,9,0,1,0
310104,徐汇区,17,0,2,0
310120,奉贤区,9,0,1,0
310116,金山区,3,0,1,0
310107,普陀区,11,0,0,0
310151,崇明区,3,0,0,0
-1,,0,0,28,1
110000,北京市,372,0,79,3
110101,东城区,12,0,0,0
110108,海淀区,58,0,0,0
110115,大兴区,39,0,2,0
110105,朝阳区,58,0,0,0
110106,丰台区,36,0,0,0
110109,门头沟区,3,0,0,0
110112,通州区,17,0,0,0
110113,顺义区,10,0,0,0
110107,石景山区,14,0,1,0
110102,西城区,46,0,0,0
110116,怀柔区,7,0,0,0
110114,昌平区,24,0,0,0
-1,,26,0,2,0
-1,,0,0,74,3
110111,房山区,14,0,0,0
110119,延庆区,1,0,0,0
110118,密云区,7,0,0,0
320000,江苏省,593,0,143,
320300,徐州市,76,0,17,0
321000,扬州市,20,0,6,0
321300,宿迁市,12,0,6,0
321100,镇江市,12,0,2,0
320700,连云港市,45,0,6,0
320200,无锡市,51,0,14,0
321200,泰州市,37,0,15,0
320900,盐城市,26,0,6,0
320803,淮安区,56,0,6,0
320600,南通市,39,0,10,0
320100,南京市,91,0,26,0
320400,常州市,43,0,11,0
320500,苏州市,85,0,17,0
510000,四川省,463,0,105,1
510900,遂宁市,10,0,4,0
511700,达州市,36,0,5,0
511000,内江市,21,0,3,0
511602,广安区,30,0,5,0
511500,宜宾市,11,0,3,0
513400,凉山彝族自治州,10,0,3,0
511100,乐山市,3,0,2,0
511400,眉山市,8,0,2,0
510600,德阳市,17,0,0,0
511900,巴中市,24,0,1,0
510100,成都市,135,0,41,1
511300,南充市,35,0,5,0
510500,泸州市,19,0,2,0
510700,绵阳市,22,0,5,0
513328,甘孜县,43,0,2,0
510800,广元市,6,0,1,0
512000,资阳市,3,0,2,0
510300,自贡市,9,0,2,0
511800,雅安市,7,0,2,0
510400,攀枝花市,13,0,9,0
513231,阿坝县,1,0,0,0
-1,,0,0,6,0
370000,山东省,523,0,120,2
371000,威海市,38,0,9,0
370900,泰安市,32,0,4,0
371728,东明县,47,0,11,0
370400,枣庄市,23,0,4,0
370800,济宁市,46,0,15,0
371300,临沂市,47,0,16,0
370200,青岛市,55,0,17,1
371100,日照市,15,0,2,0
371700,菏泽市,18,0,9,0
371500,聊城市,38,0,3,0
371600,滨州市,14,0,6,0
370700,潍坊市,41,0,6,0
371400,德州市,35,0,6,1
370600,烟台市,46,0,10,0
370300,淄博市,28,0,2,0
360000,江西省,900,0,187,1
360821,吉安县,20,0,6,0
361100,上饶市,122,0,18,0
360400,九江市,114,0,16,0
360500,新余市,124,0,31,0
361000,抚州市,71,0,14,0
360600,鹰潭市,18,0,2,0
360900,宜春市,101,0,18,0
360200,景德镇市,5,0,1,0
360300,萍乡市,31,0,2,0
360700,赣州市,76,0,12,1
360121,南昌县,217,0,67,0
-1,,1,0,0,0
500000,重庆市,532,0,139,5
500236,奉节县,20,0,4,0
-1,,1,0,0,0
500118,永川区,5,0,1,0
-1,,17,0,4,0
500112,渝北区,15,0,4,0
500154,开州区,20,0,12,1
500230,丰都县,10,0,1,0
500237,巫山县,10,0,5,0
500111,大足区,14,0,1,0
500233,忠县,19,0,9,0
500235,云阳县,22,0,13,0
500120,璧山区,8,0,3,0
500107,九龙坡区,20,0,3,1
500152,潼南区,16,0,1,0
500104,大渡口区,7,0,4,0
-1,,4,0,2,0
500241,秀山土家族苗族自治县,1,0,1,0
500101,万州区,104,0,27,3
500108,南岸区,15,0,1,0
500240,石柱土家族自治县,14,0,5,0
500102,涪陵区,3,0,1,0
500105,江北区,26,0,2,0
500110,綦江区,22,0,1,0
500238,巫溪县,13,0,7,0
500115,长寿区,17,0,8,0
500229,城口县,2,0,2,0
500117,合川区,23,0,5,0
500231,垫江县,20,0,3,0
500116,江津区,4,0,1,0
500114,黔江区,2,0,2,0
500103,渝中区,20,0,3,0
500113,巴南区,6,0,1,0
500151,铜梁区,8,0,1,0
500153,荣昌区,8,0,0,0
500106,沙坪坝区,8,0,0,0
-1,,4,0,1,0
-1,,2,0,0,0
-1,,1,0,0,0
-1,,1,0,0,0
340000,安徽省,934,0,166,6
340800,安庆市,81,0,29,0
340221,芜湖县,31,0,5,0
341600,亳州市,106,0,16,0
341003,黄山区,9,0,1,0
340600,淮北市,25,0,6,0
340300,蚌埠市,149,0,2,5
340500,马鞍山市,34,0,8,0
340700,铜陵市,28,0,10,0
341700,池州市,17,0,3,0
341300,宿州市,39,0,10,0
340100,合肥市,166,0,35,1
341800,宣城市,6,0,4,0
341100,滁州市,13,0,4,0
341200,阜阳市,146,0,23,0
340400,淮南市,23,0,6,0
341500,六安市,61,0,3,0
-1,,0,0,1,0
430000,湖南省,988,0,363,2
430421,衡阳县,46,0,25,0
431300,娄底市,73,0,25,0
430321,湘潭县,34,0,12,0
431100,永州市,43,0,23,0
430700,常德市,78,0,27,0
430800,张家界市,5,0,3,0
430621,岳阳县,149,0,44,1
430200,株洲市,77,0,21,0
430121,长沙县,238,0,66,0
430523,邵阳县,100,0,41,1
433100,湘西土家族苗族自治州,8,0,6,0
431000,郴州市,39,0,22,0
431200,怀化市,39,0,26,0
430900,益阳市,59,0,22,0
410000,河南省,1184,0,316,11
410522,安阳县,50,0,13,0
411500,信阳市,243,0,49,0
411600,周口市,69,0,19,0
410200,开封市,25,0,2,0
411000,许昌市,37,0,3,0
410928,濮阳县,13,0,1,0
411100,漯河市,33,0,6,0
410100,郑州市,142,0,51,0
411200,三门峡市,7,0,3,0
411700,驻马店市,137,0,41,0
411300,南阳市,146,0,32,2
410600,鹤壁市,19,0,4,0
411400,商丘市,88,0,25,1
410300,洛阳市,30,0,4,0
410721,新乡县,55,0,6,2
410800,焦作市,29,0,5,1
410400,平顶山市,57,0,19,1
419001,济源市,4,0,0,0
-1,,0,0,33,4
440000,广东省,1261,0,332,2
441200,肇庆市,17,0,7,1
440400,珠海市,91,0,27,0
441600,河源市,3,0,1,0
440600,佛山市,82,0,17,0
441800,清远市,12,0,5,0
441500,汕尾市,5,0,1,0
440900,茂名市,13,0,2,0
441700,阳江市,13,0,5,0
440800,湛江市,22,0,11,0
442000,中山市,64,0,22,0
441300,惠州市,56,0,14,0
445200,揭阳市,8,0,3,0
441400,梅州市,14,0,5,0
440300,深圳市,400,0,94,0
440500,汕头市,25,0,8,0
440700,江门市,22,0,4,0
440200,韶关市,8,0,3,0
441900,东莞市,73,0,7,1
440100,广州市,328,0,78,0
445100,潮州市,5,0,0,0
-1,,0,0,18,0
330000,浙江省,1155,0,367,
331000,台州市,144,0,49,0
330400,嘉兴市,42,0,8,0
330500,湖州市,10,0,4,0
330900,舟山市,10,0,5,0
330600,绍兴市,42,0,16,0
330200,宁波市,153,0,35,0
330100,杭州市,165,0,69,0
330700,金华市,55,0,24,0
331100,丽水市,17,0,9,0
330300,温州市,496,0,140,0
330800,衢州市,21,0,8,0
420000,湖北省,51986,0,3862,1318
429004,仙桃市,500,0,58,17
429006,天门市,416,0,21,10
421300,随州市,1206,0,62,14
421200,咸宁市,732,0,99,8
420300,十堰市,586,0,89,2
422801,恩施市,237,0,58,4
420600,襄阳市,1111,0,73,16
421003,荆州区,1447,0,102,23
429021,神农架林区,10,0,8,0
420500,宜昌市,877,0,81,13
429005,潜江市,104,0,8,5
420100,武汉市,35991,0,1922,1036
421100,黄冈市,2791,0,504,59
420900,孝感市,3009,0,255,49
420202,黄石港区,943,0,113,9
420800,荆门市,901,0,105,25
420700,鄂州市,1125,0,116,32
-1,,0,0,188,0
